strategy,scenario_id,npv_mEUR,total_revenue_mEUR,total_gross_profit_mEUR,total_ebit_mEUR,total_free_cash_flow_mEUR,total_capex_mEUR,total_demand_units,total_delivered_units,total_lost_units,lost_sales_pct_2025_2030,lost_sales_pct_2030_2035,gross_margin_2030,gross_margin_2035,average_utilization,max_ending_backlog_units
S4_Staged_two_factories,63,20160.739262871142,135800.0,81480.0,50678.0,35574.18,10000.0,679.0,679.0,0.0,0.0,0.0,0.6,0.6,0.5172222222222222,2.0
S4_Staged_two_factories,64,17060.78303998927,118800.0,71280.0,43708.0,29928.48,10000.0,594.0,594.0,0.0,0.0,0.0,0.6,0.6,0.4557407407407407,0.0
S4_Staged_two_factories,65,18332.573847053416,127000.0,76200.0,47070.0,32651.699999999997,10000.0,635.0,635.0,0.0,0.0,0.0,0.6,0.6,0.48129629629629633,0.0
S4_Staged_two_factories,66,24718.68441248151,160400.0,96240.0,60764.0,43743.84,10000.0,802.0,802.0,0.0,0.0,0.0,0.6,0.6,0.6001851851851853,23.0
S4_Staged_two_factories,67,20310.36640668208,137400.0,82440.0,51334.0,36105.54000000001,10000.0,687.0,687.0,0.0,0.0,0.0,0.6,0.6,0.5192592592592593,0.0
S4_Staged_two_factories,68,19913.094605689123,134200.0,80520.0,50022.0,35042.81999999999,10000.0,671.0,671.0,0.0,0.0,0.0,0.6,0.6,0.5111111111111112,0.0
S4_Staged_two_factories,69,21073.690271565883,137600.0,82560.0,51416.0,36171.95999999999,10000.0,688.0,688.0,0.0,0.0,0.0,0.6,0.6,0.5303703703703704,7.0
S4_Staged_two_factories,70,20651.178035625133,136400.0,81840.0,50924.0,35773.44,10000.0,682.0,682.0,0.0,0.0,0.0,0.6,0.6,0.5231481481481481,2.0
S4_Staged_two_factories,71,21572.405083684993,141800.0,85080.0,53138.0,37566.78,10000.0,709.0,709.0,0.0,0.0,0.0,0.6,0.6,0.5431481481481482,2.0
S4_Staged_two_factories,72,22161.4142832072,145000.0,87000.0,54450.0,38629.49999999999,10000.0,725.0,725.0,0.0,0.0,0.0,0.6,0.6,0.5522222222222222,10.0
S4_Staged_two_factories,73,21029.408657202683,143000.0,85800.0,53630.0,37965.3,10000.0,715.0,715.0,0.0,0.0,0.0,0.6,0.6,0.5344444444444445,0.0
S4_Staged_two_factories,74,23185.305966710825,150600.0,90360.0,56746.0,40489.259999999995,10000.0,753.0,753.0,0.0,0.0,0.0,0.6,0.6,0.5712962962962963,8.0
S4_Staged_two_factories,75,18932.86975498199,127400.0,76440.0,47234.0,32784.53999999999,10000.0,637.0,637.0,0.0,0.0,0.0,0.6,0.6,0.49296296296296294,0.0
S4_Staged_two_factories,76,21629.19034150615,141200.0,84720.0,52892.0,37367.51999999999,10000.0,706.0,706.0,0.0,0.0,0.0,0.6,0.6,0.5405555555555556,19.0
S4_Staged_two_factories,77,19046.08760510622,129000.0,77400.0,47890.0,33315.899999999994,10000.0,645.0,645.0,0.0,0.0,0.0,0.6,0.6,0.4959259259259259,2.0
S4_Staged_two_factories,78,21021.199584320188,141800.0,85080.0,53138.0,37566.78,10000.0,709.0,709.0,0.0,0.0,0.0,0.6,0.6,0.5337037037037037,6.0
S4_Staged_two_factories,79,22489.120816298673,148000.0,88800.0,55680.0,39625.799999999996,10000.0,740.0,740.0,0.0,0.0,0.0,0.6,0.6,0.5551851851851851,10.0
S4_Staged_two_factories,80,21780.889207480886,143400.0,86040.0,53794.0,38098.13999999999,10000.0,717.0,717.0,0.0,0.0,0.0,0.6,0.6,0.5472222222222222,6.0
S4_Staged_two_factories,81,18987.669089730298,131600.0,78960.0,48956.0,34179.36,10000.0,658.0,658.0,0.0,0.0,0.0,0.6,0.6,0.500925925925926,0.0
S4_Staged_two_factories,82,20494.877933117084,139400.0,83640.0,52154.0,36769.74,10000.0,697.0,697.0,0.0,0.0,0.0,0.6,0.6,0.5238888888888888,4.0
S4_Staged_two_factories,83,24756.671200722976,158200.0,94920.0,59862.0,43013.22,10000.0,791.0,791.0,0.0,0.0,0.0,0.6,0.6,0.5996296296296297,20.0
S4_Staged_two_factories,84,22030.807994015533,141600.0,84960.0,53056.0,37500.36,10000.0,708.0,708.0,0.0,0.0,0.0,0.6,0.6,0.5481481481481482,10.0
S4_Staged_two_factories,85,18949.807811596824,131800.0,79080.0,49038.0,34245.78,10000.0,659.0,659.0,0.0,0.0,0.0,0.6,0.6,0.49407407407407417,0.0
S4_Staged_two_factories,86,22321.607358988218,146200.0,87720.0,54942.0,39028.02,10000.0,731.0,731.0,0.0,0.0,0.0,0.6,0.6,0.5590740740740741,3.0
S4_Staged_two_factories,87,22740.095629320065,150800.0,90480.0,56828.0,40555.68,10000.0,754.0,754.0,0.0,0.0,0.0,0.6,0.6,0.5677777777777777,3.0
S4_Staged_two_factories,88,18898.28855938646,126200.0,75720.0,46742.0,32386.02,10000.0,631.0,631.0,0.0,0.0,0.0,0.6,0.6,0.4948148148148148,12.0
S4_Staged_two_factories,89,21470.25538144963,139800.0,83880.0,52318.0,36902.58,10000.0,699.0,699.0,0.0,0.0,0.0,0.6,0.6,0.537962962962963,7.0
S4_Staged_two_factories,90,17700.30922404378,124000.0,74400.0,45840.0,31655.399999999998,10000.0,620.0,620.0,0.0,0.0,0.0,0.6,0.6,0.4653703703703703,3.0
S4_Staged_two_factories,91,22687.656679290238,149000.0,89400.0,56090.0,39957.90000000001,10000.0,745.0,745.0,0.0,0.0,0.0,0.6,0.6,0.5627777777777777,2.0
S4_Staged_two_factories,92,21328.14131566041,142600.0,85560.0,53466.0,37832.46,10000.0,713.0,713.0,0.0,0.0,0.0,0.6,0.6,0.5405555555555556,0.0
S4_Staged_two_factories,93,26037.70709809165,171800.0,103080.0,65438.0,47624.78,10000.0,859.0,859.0,0.0,0.0,0.0,0.6,0.6,0.6322222222222221,49.0
S4_Staged_two_factories,94,22412.525474861697,151000.0,90600.0,56910.0,40622.1,10000.0,755.0,755.0,0.0,0.0,0.0,0.6,0.6,0.5614814814814815,0.0
S4_Staged_two_factories,95,20021.402529693147,135600.0,81360.0,50596.0,35507.759999999995,10000.0,678.0,678.0,0.0,0.0,0.0,0.6,0.6,0.5144444444444445,1.0
S4_Staged_two_factories,96,21716.90430389002,144400.0,86640.0,54204.0,38430.24,10000.0,722.0,722.0,0.0,0.0,0.0,0.6,0.6,0.5488888888888889,6.0
S4_Staged_two_factories,97,19162.3156351097,130000.0,78000.0,48300.0,33648.0,10000.0,650.0,650.0,0.0,0.0,0.0,0.6,0.6,0.4972222222222222,7.0
S4_Staged_two_factories,98,19751.620860637322,134000.0,80400.0,49940.0,34976.399999999994,10000.0,670.0,670.0,0.0,0.0,0.0,0.6,0.6,0.5088888888888888,0.0
S4_Staged_two_factories,99,19654.03029752157,129600.0,77760.0,48136.0,33515.16,10000.0,648.0,648.0,0.0,0.0,0.0,0.6,0.6,0.5062962962962964,0.0
S4_Staged_two_factories,100,22188.518934360556,145200.0,87120.0,54532.0,38695.92,10000.0,726.0,726.0,0.0,0.0,0.0,0.6,0.6,0.5524074074074073,8.0
S4_Staged_two_factories,101,21141.584352589405,140200.0,84120.0,52482.0,37035.420000000006,10000.0,701.0,701.0,0.0,0.0,0.0,0.6,0.6,0.5390740740740741,10.0
S4_Staged_two_factories,102,23224.506942489705,153800.0,92280.0,58058.0,41551.98,10000.0,769.0,769.0,0.0,0.0,0.0,0.6,0.6,0.5751851851851852,3.0
S4_Staged_two_factories,103,24600.314778754684,158200.0,94920.0,59862.0,43013.22000000001,10000.0,791.0,791.0,0.0,0.0,0.0,0.6,0.6,0.5948148148148148,17.0
S4_Staged_two_factories,104,21958.17862360322,143000.0,85800.0,53630.0,37965.299999999996,10000.0,715.0,715.0,0.0,0.0,0.0,0.6,0.6,0.5433333333333333,5.0
S4_Staged_two_factories,105,22751.74546715315,151600.0,90960.0,57156.0,40821.36,10000.0,758.0,758.0,0.0,0.0,0.0,0.6,0.6,0.5618518518518518,29.0
S4_Staged_two_factories,106,23520.69238341406,152600.0,91560.0,57566.0,41153.45999999999,10000.0,763.0,763.0,0.0,0.0,0.0,0.6,0.6,0.5755555555555555,15.0
S4_Staged_two_factories,107,17794.13763297306,120400.0,72240.0,44364.0,30459.84,10000.0,602.0,602.0,0.0,0.0,0.0,0.6,0.6,0.46925925925925926,0.0
S4_Staged_two_factories,108,24359.461764283675,159000.0,95400.0,60190.0,43278.899999999994,10000.0,795.0,795.0,0.0,0.0,0.0,0.6,0.6,0.5951851851851852,11.0
S4_Staged_two_factories,109,23295.178082871713,148600.0,89160.0,55926.0,39825.06,10000.0,743.0,743.0,0.0,0.0,0.0,0.6,0.6,0.5725925925925925,9.0
S4_Staged_two_factories,110,19505.303819266905,130200.0,78120.0,48382.0,33714.42,10000.0,651.0,651.0,0.0,0.0,0.0,0.6,0.6,0.5027777777777778,4.0
S4_Staged_two_factories,111,19857.376714951497,133000.0,79800.0,49530.0,34644.3,10000.0,665.0,665.0,0.0,0.0,0.0,0.6,0.6,0.5122222222222221,0.0
S4_Staged_two_factories,112,22489.51302270017,147000.0,88200.0,55270.0,39293.700000000004,10000.0,735.0,735.0,0.0,0.0,0.0,0.6,0.6,0.5590740740740741,4.0
S4_Staged_two_factories,113,20240.518246335894,136800.0,82080.0,51088.0,35906.28,10000.0,684.0,684.0,0.0,0.0,0.0,0.6,0.6,0.519074074074074,0.0
S4_Staged_two_factories,114,21010.210817456285,140400.0,84240.0,52564.0,37101.840000000004,10000.0,702.0,702.0,0.0,0.0,0.0,0.6,0.6,0.5348148148148149,0.0
S4_Staged_two_factories,115,23244.33017227466,152200.0,91320.0,57402.0,41020.62,10000.0,761.0,761.0,0.0,0.0,0.0,0.6,0.6,0.575,7.0
S4_Staged_two_factories,116,22932.29471505576,147600.0,88560.0,55516.0,39492.96000000001,10000.0,738.0,738.0,0.0,0.0,0.0,0.6,0.6,0.5675925925925925,4.0
S4_Staged_two_factories,117,22138.171938232976,147800.0,88680.0,55598.0,39559.38,10000.0,739.0,739.0,0.0,0.0,0.0,0.6,0.6,0.5548148148148149,0.0
S4_Staged_two_factories,118,19449.942424345965,133000.0,79800.0,49530.0,34644.3,10000.0,665.0,665.0,0.0,0.0,0.0,0.6,0.6,0.5042592592592592,2.0
S4_Staged_two_factories,119,18428.238126210876,128800.0,77280.0,47808.0,33249.479999999996,10000.0,644.0,644.0,0.0,0.0,0.0,0.6,0.6,0.4837037037037037,0.0
S4_Staged_two_factories,120,23616.151810665215,152200.0,91320.0,57402.0,41020.619999999995,10000.0,761.0,761.0,0.0,0.0,0.0,0.6,0.6,0.5792592592592593,5.0
S4_Staged_two_factories,121,23249.61452469357,154800.0,92880.0,58468.0,41884.08,10000.0,774.0,774.0,0.0,0.0,0.0,0.6,0.6,0.5764814814814815,9.0
S4_Staged_two_factories,122,22908.934508966966,149800.0,89880.0,56418.0,40223.579999999994,10000.0,749.0,749.0,0.0,0.0,0.0,0.6,0.6,0.56,20.0
S4_Staged_two_factories,123,22589.67649160312,149600.0,89760.0,56336.0,40157.16,10000.0,748.0,748.0,0.0,0.0,0.0,0.6,0.6,0.5618518518518518,2.0
S4_Staged_two_factories,124,25490.31883716226,165000.0,99000.0,62650.0,45271.49999999999,10000.0,825.0,825.0,0.0,0.0,0.0,0.6,0.6,0.6142592592592593,11.0
S4_Staged_two_factories,125,21580.04981717631,144400.0,86640.0,54204.0,38430.24,10000.0,722.0,722.0,0.0,0.0,0.0,0.6,0.6,0.5435185185185186,6.0
S4_Staged_two_factories,126,23886.126368109562,152400.0,91440.0,57484.0,41087.04,10000.0,762.0,762.0,0.0,0.0,0.0,0.6,0.6,0.5814814814814816,5.0
S4_Staged_two_factories,127,26953.04585759517,172800.0,103680.0,65848.0,47861.88,10000.0,864.0,864.0,0.0,0.0,0.0,0.6,0.6,0.6401851851851852,44.0
S4_Staged_two_factories,128,21681.889144462326,145200.0,87120.0,54532.0,38695.920000000006,10000.0,726.0,726.0,0.0,0.0,0.0,0.6,0.6,0.5412962962962964,1.0
S4_Staged_two_factories,129,18837.281402455174,125600.0,75360.0,46496.0,32186.76,10000.0,628.0,628.0,0.0,0.0,0.0,0.6,0.6,0.4924074074074074,0.0
S4_Staged_two_factories,130,22835.726238679537,151200.0,90720.0,56992.0,40688.52,10000.0,756.0,756.0,0.0,0.0,0.0,0.6,0.6,0.5674074074074074,9.0
S4_Staged_two_factories,131,20896.322973609203,138200.0,82920.0,51662.0,36371.22,10000.0,691.0,691.0,0.0,0.0,0.0,0.6,0.6,0.527962962962963,0.0
S4_Staged_two_factories,132,23037.15272152918,146800.0,88080.0,55188.0,39227.28,10000.0,734.0,734.0,0.0,0.0,0.0,0.6,0.6,0.5651851851851852,5.0
S4_Staged_two_factories,133,18704.46247943528,129200.0,77520.0,47972.0,33382.32,10000.0,646.0,646.0,0.0,0.0,0.0,0.6,0.6,0.4918518518518518,0.0
S4_Staged_two_factories,134,22659.403685601566,147200.0,88320.0,55352.0,39360.12,10000.0,736.0,736.0,0.0,0.0,0.0,0.6,0.6,0.562037037037037,9.0
S4_Staged_two_factories,135,18291.71111890578,127400.0,76440.0,47234.0,32784.53999999999,10000.0,637.0,637.0,0.0,0.0,0.0,0.6,0.6,0.478888888888889,0.0
S4_Staged_two_factories,136,21489.396675502237,144800.0,86880.0,54368.0,38563.08,10000.0,724.0,724.0,0.0,0.0,0.0,0.6,0.6,0.5427777777777778,0.0
S4_Staged_two_factories,137,23644.457765358802,153000.0,91800.0,57730.0,41286.3,10000.0,765.0,765.0,0.0,0.0,0.0,0.6,0.6,0.575925925925926,19.0
S4_Staged_two_factories,138,20384.5455631919,137800.0,82680.0,51498.0,36238.38,10000.0,689.0,689.0,0.0,0.0,0.0,0.6,0.6,0.5227777777777778,0.0
S4_Staged_two_factories,139,25647.910883338125,162800.0,97680.0,61748.0,44540.880000000005,10000.0,814.0,814.0,0.0,0.0,0.0,0.6,0.6,0.6129629629629628,19.0
S4_Staged_two_factories,140,19680.161258115906,132800.0,79680.0,49448.0,34577.880000000005,10000.0,664.0,664.0,0.0,0.0,0.0,0.6,0.6,0.5081481481481481,0.0
S4_Staged_two_factories,141,19936.74871940543,133600.0,80160.0,49776.0,34843.56,10000.0,668.0,668.0,0.0,0.0,0.0,0.6,0.6,0.5133333333333333,0.0
S4_Staged_two_factories,142,21775.745849949937,144800.0,86880.0,54368.0,38563.08,10000.0,724.0,724.0,0.0,0.0,0.0,0.6,0.6,0.5474074074074073,7.0
S4_Staged_two_factories,143,16328.806201317113,115400.0,69240.0,42314.0,28799.340000000004,10000.0,577.0,577.0,0.0,0.0,0.0,0.6,0.6,0.44259259259259254,0.0
S4_Staged_two_factories,144,18819.431276174288,128600.0,77160.0,47726.0,33183.06,10000.0,643.0,643.0,0.0,0.0,0.0,0.6,0.6,0.49203703703703705,0.0
S4_Staged_two_factories,145,24821.319703627836,159800.0,95880.0,60518.0,43544.58,10000.0,799.0,799.0,0.0,0.0,0.0,0.6,0.6,0.6035185185185185,11.0
S4_Staged_two_factories,146,22603.568896131987,149200.0,89520.0,56172.0,40024.32000000001,10000.0,746.0,746.0,0.0,0.0,0.0,0.6,0.6,0.5611111111111112,5.0
S4_Staged_two_factories,147,18485.36866335703,123400.0,74040.0,45594.0,31456.14,10000.0,617.0,617.0,0.0,0.0,0.0,0.6,0.6,0.4838888888888889,1.0
S4_Staged_two_factories,148,18046.788707045893,128600.0,77160.0,47726.0,33183.060000000005,10000.0,643.0,643.0,0.0,0.0,0.0,0.6,0.6,0.47981481481481486,0.0
S4_Staged_two_factories,149,23327.229469738562,150600.0,90360.0,56746.0,40489.26000000001,10000.0,753.0,753.0,0.0,0.0,0.0,0.6,0.6,0.572037037037037,7.0
S4_Staged_two_factories,150,24645.015224264338,159200.0,95520.0,60272.0,43345.32,10000.0,796.0,796.0,0.0,0.0,0.0,0.6,0.6,0.5955555555555556,16.0
S4_Staged_two_factories,151,22583.23105104595,146200.0,87720.0,54942.0,39028.020000000004,10000.0,731.0,731.0,0.0,0.0,0.0,0.6,0.6,0.5585185185185185,11.0
S4_Staged_two_factories,152,20842.997844075555,138800.0,83280.0,51908.0,36570.479999999996,10000.0,694.0,694.0,0.0,0.0,0.0,0.6,0.6,0.527037037037037,1.0
S4_Staged_two_factories,153,20460.857939867263,136400.0,81840.0,50924.0,35773.44,10000.0,682.0,682.0,0.0,0.0,0.0,0.6,0.6,0.5198148148148148,4.0
S4_Staged_two_factories,154,20698.20015563258,137000.0,82200.0,51170.0,35972.7,10000.0,685.0,685.0,0.0,0.0,0.0,0.6,0.6,0.5259259259259259,0.0
S4_Staged_two_factories,155,23596.2333944577,153600.0,92160.0,57976.0,41485.56,10000.0,768.0,768.0,0.0,0.0,0.0,0.6,0.6,0.5755555555555555,19.0
S4_Staged_two_factories,156,20296.17614970479,138600.0,83160.0,51826.0,36504.060000000005,10000.0,693.0,693.0,0.0,0.0,0.0,0.6,0.6,0.5194444444444444,10.0
S4_Staged_two_factories,157,19451.020385657346,129800.0,77880.0,48218.0,33581.58,10000.0,649.0,649.0,0.0,0.0,0.0,0.6,0.6,0.5031481481481481,9.0
S4_Staged_two_factories,158,18541.12238330399,123200.0,73920.0,45512.0,31389.719999999998,10000.0,616.0,616.0,0.0,0.0,0.0,0.6,0.6,0.48351851851851857,0.0
S4_Staged_two_factories,159,22340.09821292757,146200.0,87720.0,54942.0,39028.020000000004,10000.0,731.0,731.0,0.0,0.0,0.0,0.6,0.6,0.5577777777777778,5.0
S4_Staged_two_factories,160,20273.591276883548,140600.0,84360.0,52646.0,37168.259999999995,10000.0,703.0,703.0,0.0,0.0,0.0,0.6,0.6,0.5209259259259259,0.0
S4_Staged_two_factories,161,21937.701500541596,147200.0,88320.0,55352.0,39360.119999999995,10000.0,736.0,736.0,0.0,0.0,0.0,0.6,0.6,0.5483333333333333,6.0
S4_Staged_two_factories,162,19047.2277840018,128400.0,77040.0,47644.0,33116.64,10000.0,642.0,642.0,0.0,0.0,0.0,0.6,0.6,0.4951851851851853,0.0
S4_Staged_two_factories,163,24883.663749969048,163400.0,98040.0,61994.0,44740.14,10000.0,817.0,817.0,0.0,0.0,0.0,0.6,0.6,0.6027777777777777,34.0
S4_Staged_two_factories,164,23528.19242692672,153200.0,91920.0,57812.0,41352.719999999994,10000.0,766.0,766.0,0.0,0.0,0.0,0.6,0.6,0.5788888888888888,2.0
S4_Staged_two_factories,165,21784.893592487428,142600.0,85560.0,53466.0,37832.45999999999,10000.0,713.0,713.0,0.0,0.0,0.0,0.6,0.6,0.5475925925925925,4.0
S4_Staged_two_factories,166,19346.78701088569,133200.0,79920.0,49612.0,34710.72,10000.0,666.0,666.0,0.0,0.0,0.0,0.6,0.6,0.5014814814814815,2.0
S4_Staged_two_factories,167,22990.490747447373,151200.0,90720.0,56992.0,40688.520000000004,10000.0,756.0,756.0,0.0,0.0,0.0,0.6,0.6,0.5700000000000001,5.0
S4_Staged_two_factories,168,24158.591545880437,153800.0,92280.0,58058.0,41551.979999999996,10000.0,769.0,769.0,0.0,0.0,0.0,0.6,0.6,0.587962962962963,23.0
S4_Staged_two_factories,169,21208.733478283186,141800.0,85080.0,53138.0,37566.77999999999,10000.0,709.0,709.0,0.0,0.0,0.0,0.6,0.6,0.534074074074074,1.0
S4_Staged_two_factories,170,21499.04623411155,141800.0,85080.0,53138.0,37566.78,10000.0,709.0,709.0,0.0,0.0,0.0,0.6,0.6,0.5403703703703703,0.0
S4_Staged_two_factories,171,20748.818675054805,139400.0,83640.0,52154.0,36769.74,10000.0,697.0,697.0,0.0,0.0,0.0,0.6,0.6,0.5281481481481483,0.0
S4_Staged_two_factories,172,21317.81540964887,142800.0,85680.0,53548.0,37898.880000000005,10000.0,714.0,714.0,0.0,0.0,0.0,0.6,0.6,0.5383333333333333,0.0
S4_Staged_two_factories,173,22333.7518014587,144800.0,86880.0,54368.0,38563.08,10000.0,724.0,724.0,0.0,0.0,0.0,0.6,0.6,0.5551851851851851,3.0
S4_Staged_two_factories,174,22930.86619165228,149200.0,89520.0,56172.0,40024.32,10000.0,746.0,746.0,0.0,0.0,0.0,0.6,0.6,0.5644444444444443,10.0
S4_Staged_two_factories,175,23618.0258558287,154200.0,92520.0,58222.0,41684.82,10000.0,771.0,771.0,0.0,0.0,0.0,0.6,0.6,0.5831481481481481,1.0
S4_Staged_two_factories,176,21431.10641668422,144400.0,86640.0,54204.0,38430.24,10000.0,722.0,722.0,0.0,0.0,0.0,0.6,0.6,0.5398148148148149,2.0
S4_Staged_two_factories,177,20860.430014705737,137600.0,82560.0,51416.0,36171.96,10000.0,688.0,688.0,0.0,0.0,0.0,0.6,0.6,0.5281481481481481,9.0
S4_Staged_two_factories,178,19624.132073856643,134600.0,80760.0,50186.0,35175.66,10000.0,673.0,673.0,0.0,0.0,0.0,0.6,0.6,0.5038888888888889,0.0
S4_Staged_two_factories,179,22194.202867378874,149800.0,89880.0,56418.0,40223.579999999994,10000.0,749.0,749.0,0.0,0.0,0.0,0.6,0.6,0.5551851851851851,1.0
S4_Staged_two_factories,180,22794.831997869813,147200.0,88320.0,55352.0,39360.12,10000.0,736.0,736.0,0.0,0.0,0.0,0.6,0.6,0.5627777777777777,8.0
S4_Staged_two_factories,181,23993.14244733596,159800.0,95880.0,60518.0,43544.58,10000.0,799.0,799.0,0.0,0.0,0.0,0.6,0.6,0.5875925925925926,23.0
S4_Staged_two_factories,182,18384.97993424972,128200.0,76920.0,47562.0,33050.22,10000.0,641.0,641.0,0.0,0.0,0.0,0.6,0.6,0.4831481481481481,0.0
S4_Staged_two_factories,183,17796.57947344456,125000.0,75000.0,46250.0,31987.499999999996,10000.0,625.0,625.0,0.0,0.0,0.0,0.6,0.6,0.47425925925925927,0.0
S4_Staged_two_factories,184,25821.817154158765,166000.0,99600.0,63060.0,45603.6,10000.0,830.0,830.0,0.0,0.0,0.0,0.6,0.6,0.6164814814814814,44.0
S4_Staged_two_factories,185,23563.750329929328,150600.0,90360.0,56746.0,40489.259999999995,10000.0,753.0,753.0,0.0,0.0,0.0,0.6,0.6,0.5794444444444444,8.0
S4_Staged_two_factories,186,19995.497626569188,134800.0,80880.0,50268.0,35242.08,10000.0,674.0,674.0,0.0,0.0,0.0,0.6,0.6,0.5166666666666667,4.0
S4_Staged_two_factories,187,21615.745971630793,146600.0,87960.0,55106.0,39160.85999999999,10000.0,733.0,733.0,0.0,0.0,0.0,0.6,0.6,0.5431481481481482,10.0
S4_Staged_two_factories,188,20176.161624518685,140600.0,84360.0,52646.0,37168.26,10000.0,703.0,703.0,0.0,0.0,0.0,0.6,0.6,0.5209259259259259,0.0
S4_Staged_two_factories,189,20987.151249746687,139000.0,83400.0,51990.0,36636.9,10000.0,695.0,695.0,0.0,0.0,0.0,0.6,0.6,0.5303703703703704,5.0
S4_Staged_two_factories,190,24856.76821025495,159200.0,95520.0,60272.0,43345.32,10000.0,796.0,796.0,0.0,0.0,0.0,0.6,0.6,0.6014814814814816,13.0
S4_Staged_two_factories,191,23816.50942113837,154400.0,92640.0,58304.0,41751.240000000005,10000.0,772.0,772.0,0.0,0.0,0.0,0.6,0.6,0.5855555555555555,7.0
S4_Staged_two_factories,192,24331.272069108833,157600.0,94560.0,59616.0,42813.96,10000.0,788.0,788.0,0.0,0.0,0.0,0.6,0.6,0.5903703703703704,19.0
S4_Staged_two_factories,193,22070.346793206612,148600.0,89160.0,55926.0,39825.06,10000.0,743.0,743.0,0.0,0.0,0.0,0.6,0.6,0.5503703703703703,18.0
S4_Staged_two_factories,194,22670.79149756557,151400.0,90840.0,57074.0,40754.94,10000.0,757.0,757.0,0.0,0.0,0.0,0.6,0.6,0.5661111111111111,3.0
S4_Staged_two_factories,195,17528.051612888823,119600.0,71760.0,44036.0,30194.160000000003,10000.0,598.0,598.0,0.0,0.0,0.0,0.6,0.6,0.46574074074074073,0.0
S4_Staged_two_factories,196,20445.960610435774,139400.0,83640.0,52154.0,36769.74,10000.0,697.0,697.0,0.0,0.0,0.0,0.6,0.6,0.5231481481481481,0.0
S4_Staged_two_factories,197,22210.463014981473,146000.0,87600.0,54860.0,38961.6,10000.0,730.0,730.0,0.0,0.0,0.0,0.6,0.6,0.5572222222222222,2.0
S4_Staged_two_factories,198,21809.274055412803,146200.0,87720.0,54942.0,39028.02,10000.0,731.0,731.0,0.0,0.0,0.0,0.6,0.6,0.5468518518518518,2.0
S4_Staged_two_factories,199,22310.833352993504,146400.0,87840.0,55024.0,39094.439999999995,10000.0,732.0,732.0,0.0,0.0,0.0,0.6,0.6,0.5575925925925926,3.0
S4_Staged_two_factories,200,21866.11060300506,145200.0,87120.0,54532.0,38695.92,10000.0,726.0,726.0,0.0,0.0,0.0,0.6,0.6,0.5477777777777778,0.0
S4_Staged_two_factories,201,26311.4640309828,171200.0,102720.0,65192.0,47330.520000000004,10000.0,856.0,856.0,0.0,0.0,0.0,0.6,0.6,0.6322222222222222,29.0
S4_Staged_two_factories,202,21731.080514812118,147400.0,88440.0,55434.0,39426.53999999999,10000.0,737.0,737.0,0.0,0.0,0.0,0.6,0.6,0.5498148148148148,4.0
S4_Staged_two_factories,203,22595.4554611141,145400.0,87240.0,54614.0,38762.34,10000.0,727.0,727.0,0.0,0.0,0.0,0.6,0.6,0.5566666666666668,21.0
S4_Staged_two_factories,204,20768.642570023,135800.0,81480.0,50678.0,35574.17999999999,10000.0,679.0,679.0,0.0,0.0,0.0,0.6,0.6,0.5257407407407407,13.0
S4_Staged_two_factories,205,19599.054256480413,132400.0,79440.0,49284.0,34445.04,10000.0,662.0,662.0,0.0,0.0,0.0,0.6,0.6,0.5090740740740741,0.0
S4_Staged_two_factories,206,23676.468935723547,155000.0,93000.0,58550.0,41950.5,10000.0,775.0,775.0,0.0,0.0,0.0,0.6,0.6,0.5846296296296296,6.0
S4_Staged_two_factories,207,22364.565255266898,144000.0,86400.0,54040.0,38297.399999999994,10000.0,720.0,720.0,0.0,0.0,0.0,0.6,0.6,0.5562962962962963,13.0
S4_Staged_two_factories,208,16929.129172452678,117800.0,70680.0,43298.0,29596.379999999997,10000.0,589.0,589.0,0.0,0.0,0.0,0.6,0.6,0.455,0.0
S4_Staged_two_factories,209,23265.068603099367,152600.0,91560.0,57566.0,41153.46000000001,10000.0,763.0,763.0,0.0,0.0,0.0,0.6,0.6,0.5714814814814815,13.0
S4_Staged_two_factories,210,24505.69560410794,157800.0,94680.0,59698.0,42880.380000000005,10000.0,789.0,789.0,0.0,0.0,0.0,0.6,0.6,0.592962962962963,13.0
S4_Staged_two_factories,211,22091.885611364996,148000.0,88800.0,55680.0,39625.8,10000.0,740.0,740.0,0.0,0.0,0.0,0.6,0.6,0.5514814814814815,13.0
S4_Staged_two_factories,212,19544.38088434136,130200.0,78120.0,48382.0,33714.42,10000.0,651.0,651.0,0.0,0.0,0.0,0.6,0.6,0.5014814814814815,0.0
S4_Staged_two_factories,213,23868.831625839965,153200.0,91920.0,57812.0,41352.719999999994,10000.0,766.0,766.0,0.0,0.0,0.0,0.6,0.6,0.5844444444444444,16.0
S4_Staged_two_factories,214,21213.06492341908,141200.0,84720.0,52892.0,37367.520000000004,10000.0,706.0,706.0,0.0,0.0,0.0,0.6,0.6,0.5387037037037037,3.0
S4_Staged_two_factories,215,20073.179120038043,134600.0,80760.0,50186.0,35175.65999999999,10000.0,673.0,673.0,0.0,0.0,0.0,0.6,0.6,0.5118518518518519,0.0
S4_Staged_two_factories,216,20831.92388006346,137800.0,82680.0,51498.0,36238.38,10000.0,689.0,689.0,0.0,0.0,0.0,0.6,0.6,0.5294444444444445,10.0
S4_Staged_two_factories,217,24302.480470952112,155800.0,93480.0,58878.0,42216.18,10000.0,779.0,779.0,0.0,0.0,0.0,0.6,0.6,0.5924074074074074,13.0
